"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"*051ow*","Chuma Okeke","ORL","SF,PF,F","367","FA","27","31.96","1.6",".352","1.0",".302",".762","4.7","1.0","2.6","1.4","0.7","0.4","0.6","2.18"
"*051pp*","Isaiah Roby","SA/NY","PF,F,C","368","FA","28","31.94","1.6",".432","0.4",".300",".488","4.1","0.5","2.0","0.9","0.4","0.2","0.7","1.23"
"*05uiv*","Keon Johnson","POR","PG,SG,G","369","FA","24","31.88","1.7",".376","0.7",".346",".659","4.7","0.3","0.8","1.5","0.5","0.1","1.1","1.37"
"*0558v*","Javonte Green","CHI","SG,G,SF,F","370","FA","32","31.65","1.9",".565","0.4",".371",".667","5.2","0.8","1.9","0.7","0.8","0.7","0.6","1.15"
"*0392f*","Rodney McGruder","DET","SG,G","371","FA","34","31.57","1.9",".408","1.3",".423",".818","5.7","0.6","1.7","0.9","0.5","0.0","0.3","2.55"
"*01en8*","Taj Gibson","WAS","PF,F","372","FA","40","31.36","1.3",".520","0.2",".333",".714","3.4","0.7","1.2","0.7","0.3","0.2","0.5","1.31"
"*031m8*","Gorgui Dieng","SA","C","373","FA","36","31.34","1.5",".385","0.7",".280",".769","3.9","0.9","2.6","1.7","0.1","0.5","1.0","1.66"
"*05uil*","James Bouknight","CHA","SG,G","374","FA","25","31.16","2.0",".358","1.0",".303",".667","5.6","0.2","1.9","1.2","0.4","0.1","0.9","1.28"
"*031mx*","Raul Neto","CLE","PG,G","375","FA","33","31.09","1.2",".518","0.3",".286",".912","3.3","0.2","0.8","1.6","0.4","0.1","0.5","3.29"
"*05uik*","Ziaire Williams","MEM","SF,F","376","aris","24","30.91","2.3",".429","0.7",".258",".773","5.7","0.4","1.7","0.9","0.4","0.2","1.0","0.95"
"*05uit*","Kai Jones","CHA","C","377","Thad","25","30.79","1.5",".558","0.1",".211",".731","3.4","0.8","1.9","0.3","0.4","0.7","0.7","0.48"
"*042nr*","Damian Jones","LAL/UTA","C","378","FA","30","30.62","1.3",".640","0.2",".588",".759","3.5","1.0","2.0","0.4","0.2","0.5","0.6","0.65"
"*059g0*","Amir Coffey","LAC","SG,G","379","FA","28","30.45","1.1",".386","0.2",".275",".778","3.4","0.3","0.7","1.1","0.1","0.1","0.4","2.52"
"*05ujq*","Luka Garza","MIN","PF,F,C","380","FA","27","30.12","2.3",".543","0.5",".359",".788","6.5","1.2","1.1","0.6","0.1","0.1","0.5","1.29"
"*05qu4*","Saben Lee","PHI/PHO","PG,G","381","FA","26","29.96","2.0",".405","0.4",".367",".737","6.0","0.5","1.3","2.7","0.8","0.0","1.0","2.79"
"*051pm*","Admiral Schofield","ORL","PF,F","382","FA","29","29.71","1.5",".451","0.6",".324",".913","4.2","0.6","1.1","0.8","0.2","0.1","0.4","1.94"
"*02nfk*","Evan Fournier","NY","SG,G,SF,F","383","FA","33","29.35","2.1",".337","1.3",".307",".857","6.1","0.1","1.7","1.3","0.6","0.1","0.8","1.64"
"*042nb*","Juancho Hernangomez","TOR","PF,F","384","FA","30","28.95","1.1",".421","0.4",".254",".563","2.9","0.6","2.3","0.6","0.4","0.1","0.4","1.67"
"*005lx*","JaVale McGee","DAL","C","385","FA","38","28.81","1.9",".640","0.0",".400",".585","4.4","0.7","1.8","0.3","0.1","0.6","0.9","0.31"
"*04416*","Frank Ntilikina","DAL","PG,G","386","FA","27","28.8","1.0",".364","0.4",".254",".667","2.9","0.1","1.2","1.2","0.3","0.1","0.6","2.00"
"*0622z*","Orlando Robinson","MIA","C","387","FA","25","28.54","1.5",".528","0.0",".000",".710","3.7","1.5","2.5","0.8","0.4","0.4","0.5","1.56"
"*027ox*","Markieff Morris","BKN/DAL","PF,F","388","FA","36","28.35","1.3",".409","0.8",".394","1.000","3.8","0.4","1.7","0.9","0.3","0.1","0.5","1.72"
"*0598b*","Moses Brown","LAC/NY/BKN","C","389","FA","26","27.88","1.7",".635","0.0","0",".458","4.3","1.6","2.3","0.1","0.1","0.4","0.4","0.27"
"*06219*","Johnny Davis","WAS","SG,G","390","Devs","24","27.6","2.4",".386","0.6",".243",".519","5.8","0.4","2.0","1.0","0.4","0.3","0.6","1.65"
"*05qzd*","Kevon Harris","ORL","SG,G","391","FA","28","27.59","1.4",".439","0.5",".372",".756","4.1","0.8","1.2","0.5","0.5","0.1","0.6","0.76"
"*02nfy*","Jae Crowder","PHO/MIL","SF,F","392","SaraS","35","27.42","2.5",".479","1.3",".436",".833","6.9","0.9","2.9","1.5","0.7","0.3","0.4","3.86"
"*05ujk*","Dalano Banton","TOR","PG,SG,G,PF,F","393","FA","26","27.33","1.8",".423","0.5",".294",".708","4.6","0.4","1.1","1.2","0.4","0.4","0.6","2.00"
"*0621s*","TyTy Washington","HOU","PG,G","394","FA","24","27.21","1.9",".362","0.6",".237",".556","4.7","0.1","1.4","1.5","0.5","0.1","0.5","3.36"
"*062dn*","Julian Champagnie","PHI/SA","PG,SG,G,SF,PF,F","395","FA","24","27.16","3.5",".454","1.9",".402",".824","9.7","0.6","2.9","0.6","0.4","0.3","0.6","0.91"
"*06234*","AJ Green","MIL","SG,G","396","FA","26","26.87","1.5",".424","1.3",".419","1.000","4.4","0.2","1.1","0.6","0.2","0.0","0.3","2.44"
"*005ka*","Derrick Rose","NY","PG,SG,G","397","FA","37","26.55","2.3",".384","0.7",".302",".917","5.6","0.3","1.2","1.7","0.3","0.2","0.8","2.09"
"*0621y*","Max Christie","LAL","SG,G","398","FA","23","26.46","1.1",".415","0.6",".419",".875","3.1","0.2","1.7","0.5","0.2","0.2","0.3","1.62"
"*05qts*","Nathan Knight","MIN","PF,F","399","FA","28","26.46","1.2",".568","0.2",".364",".684","3.7","0.6","0.9","0.3","0.3","0.2","0.6","0.62"
"*0626t*","Dominick Barlow","SA","SF,PF,F","400","FA","22","26.36","1.6",".535","0.0",".000",".720","3.9","1.6","2.0","0.9","0.4","0.7","0.5","1.60"
"*04uq6*","Theo Pinson","DAL","SG,G","401","FA","30","26.16","0.8",".356","0.6",".355",".846","2.4","0.3","1.3","1.1","0.1","0.0","0.3","3.83"
"*043cj*","Gary Payton II","POR/GS","PG,SG,G","402","FA","33","25.72","1.9",".594","0.6",".500",".857","4.6","1.1","2.0","1.4","1.0","0.2","0.7","1.88"
"*05uuw*","McKinley Wright","DAL","PG,G","403","FA","27","25.71","1.7",".469","0.3",".321",".684","4.2","0.3","1.4","2.1","0.3","0.2","0.7","3.05"
"*05uji*","Kessler Edwards","BKN/SAC","SF,F","404","FA","25","25.56","1.0",".387","0.5",".309",".733","2.8","0.6","1.1","0.6","0.4","0.2","0.4","1.77"
"*03nwo*","Frank Kaminsky","ATL/HOU","PF,F,C","405","FA","32","25.54","0.9",".492","0.4",".394",".875","2.5","0.2","1.3","0.9","0.2","0.1","0.3","3.56"
"*0621i*","Jake LaRavia","MEM","SF,F","406","SaraS","24","25.35","1.1",".389","0.7",".338",".778","3.0","0.5","1.3","0.6","0.3","0.1","0.5","1.17"
"*042nl*","Furkan Korkmaz","PHI","SG,G","407","FA","28","25.34","1.3",".432","0.5",".391",".722","3.8","0.2","1.0","0.6","0.3","0.1","0.6","0.92"
"*0201u*","Ish Smith","DEN","PG,G","408","FA","37","25.02","1.2",".397","0.0",".167",".500","2.5","0.1","1.1","2.3","0.2","0.2","1.0","2.27"
"*05ujp*","Brandon Boston","LAC","SG,G","409","FA","24","24.92","2.3",".418","0.5",".414",".763","6.5","0.3","1.0","0.9","0.4","0.0","0.5","1.67"
"*05qu5*","Udoka Azubuike","UTA","C","410","FA","26","24.82","1.6",".819","0.0","0",".350","3.5","0.9","2.4","0.3","0.2","0.4","0.5","0.61"
"*03r7r*","Richaun Holmes","SAC","PF,F,C","411","TBB","32","24.75","1.3",".618","0.1",".625",".789","3.1","0.7","1.2","0.2","0.1","0.3","0.3","0.64"
"*0621r*","Patrick Baldwin","GS","PF,F","412","FA","23","24.52","1.4",".394","1.0",".381",".667","3.9","0.0","1.3","0.4","0.2","0.1","0.4","1.00"
"*04eww*","Davon Reed","DEN/LAL","SG,G","413","FA","30","24.29","0.7",".333","0.4",".370",".667","2.1","0.2","1.1","0.5","0.3","0.1","0.5","1.15"
"*05xco*","Matt Ryan","LAL/MIN","SF,F","414","FA","28","24.28","1.2",".370","0.9",".381",".833","3.6","0.1","0.6","0.5","0.1","0.0","0.2","2.29"
"*06235*","Kenneth Lofton","MEM","PF,F,C","415","FA","23","24.11","2.0",".527","0.3",".353",".593","5.0","0.8","1.3","0.8","0.2","0.1","0.5","1.67"
"*05qtu*","Skylar Mays","PHI/POR","SG,G","416","FA","28","23.93","5.7",".500","2.0",".462",".923","15.3","0.3","2.8","8.3","1.0","0.2","1.7","5.00"
"*05qtc*","Kira Lewis","NO","PG,G","417","Thad","24","23.93","1.6",".455","0.6",".441",".864","4.6","0.2","1.1","0.9","0.4","0.1","0.4","2.30"
"*005le*","Robin Lopez","CLE","C","418","FA","37","22.67","1.3",".640","0.1",".500",".778","3.0","0.6","0.8","0.5","0.1","0.2","0.7","0.76"
"*06221*","Kennedy Chandler","MEM","PG,G","419","FA","23","22.6","1.0",".422","0.1",".133",".462","2.2","0.3","0.8","1.6","0.3","0.1","0.5","3.22"
"*0661b*","Jamal Cain","MIA","SF,F","420","FA","27","22.46","2.1",".561","0.4",".350",".773","5.4","0.8","2.1","0.7","0.6","0.1","0.3","2.00"
"*0621h*","Dalen Terry","CHI","SG,G","421","FA","23","22.46","0.8",".444","0.2",".259",".667","2.2","0.3","0.7","0.6","0.3","0.1","0.2","2.75"
"*031lr*","Cody Zeller","MIA","C","422","FA","33","21.67","2.5",".627","0.0",".000",".686","6.5","1.7","2.6","0.7","0.2","0.3","0.9","0.71"
"*04847*","Bryn Forbes","MIN","SG,G","423","FA","32","21.31","1.2",".361","0.6",".304","1.000","3.6","0.2","0.4","0.7","0.3","0.1","0.5","1.42"
"*05uuj*","Terry Taylor","IND/CHI","SG,G,PF,F","424","FA","26","21.2","1.3",".520","0.2",".263",".545","2.9","0.9","0.6","0.3","0.1","0.2","0.3","1.11"
"*03scs*","Boban Marjanovic","HOU","C","425","FA","37","20.94","1.3",".683","0.0",".000",".741","3.3","0.6","1.3","0.3","0.2","0.1","0.5","0.64"
"*0621q*","Nikola Jovic","MIA","SF,F","426","DЯ","22","20.69","1.9",".406","0.5",".229",".947","5.5","0.6","1.5","0.7","0.5","0.1","0.7","1.00"
"*0621t*","Peyton Watson","DEN","SF,F","427","FA","23","20.45","1.3",".492","0.3",".429",".550","3.3","0.3","1.3","0.5","0.1","0.5","0.3","1.38"
"*05wkd*","Jeff Dowtin","TOR","PG,G","428","FA","28","20.44","1.0",".439","0.2",".313",".667","2.4","0.2","0.7","1.2","0.4","0.1","0.2","6.20"
"*0623d*","Johnny Juzang","UTA","PG,SG,G,SF,F","429","FA","25","20.39","1.9",".337","0.8",".238",".500","4.8","0.4","1.7","0.4","0.2","0.2","0.2","2.67"
"*051oz*","Luka Samanic","UTA","PF,F","430","FA","26","20.31","3.7",".456","1.1",".258",".692","9.9","0.0","4.3","2.1","0.9","0.3","1.4","1.50"
"*04ewb*","Jonathan Isaac","ORL","PF,F","431","aris","28","20.1","2.0",".415","0.5",".400",".556","5.0","1.4","2.6","0.5","1.3","0.4","0.4","1.50"
"*027os*","Kemba Walker","DET/DAL","PG,G","432","FA","35","19.87","2.7",".421","0.8",".250",".810","8.0","0.3","1.4","2.1","0.2","0.2","0.4","4.75"
"*051pc*","KZ Okpala","SAC","PF,F","433","FA","26","19.74","0.5",".421","0.2",".333",".875","1.3","0.2","0.8","0.4","0.2","0.2","0.2","1.86"
"*05uup*","Jay Huff","WAS","C","434","FA","28","19.6","2.1",".600","0.9",".500",".938","7.3","0.9","2.1","1.4","0.4","0.6","0.7","2.00"
"*038og*","Matthew Dellavedova","SAC","PG,G","435","FA","35","19.52","0.5",".340","0.3",".333",".571","1.5","0.0","0.4","1.3","0.2","0.0","0.3","4.10"
"*065vc*","John Butler","POR","SF,PF,F,C","436","FA","23","19.48","0.9",".321","0.4",".229",".750","2.4","0.2","0.7","0.6","0.4","0.5","0.1","11.00"
"*05wvu*","David Duke","BKN","SG,G","437","FA","26","19.28","1.6",".462","0.0",".083",".706","3.7","0.5","0.8","0.9","0.4","0.0","0.8","1.17"
"*005lo*","Serge Ibaka","MIL","PF,F,C","438","FA","36","19.26","1.6",".481","0.4",".333",".615","4.1","0.9","1.8","0.3","0.1","0.4","0.7","0.36"
"*048zs*","Shaquille Harrison","POR/LAL","SG,G","439","FA","32","19.16","3.0",".417","0.6",".300",".733","8.8","0.2","4.2","6.0","2.2","0.4","1.2","5.00"
"*031ls*","Alex Len","SAC","C","440","FA","32","19.16","0.6",".533","0.0",".000",".688","1.7","0.9","1.4","0.5","0.2","0.4","0.6","0.75"
"*031lt*","Nerlens Noel","DET/BKN","C","441","Johnny","31","19.11","0.8",".361","0.1",".500",".667","2.1","0.6","2.1","0.6","0.9","0.6","0.8","0.77"
"*06226*","Moussa Diabate","LAC","PF,F,C","442","FA","24","19.07","1.1",".511","0.0",".500",".625","2.7","1.4","0.9","0.2","0.3","0.4","0.4","0.44"
"*05wqo*","Dru Smith","MIA/BKN","SG,G","443","FA","28","18.81","1.2",".400","0.3",".263","1.000","2.9","0.1","1.5","1.5","0.7","0.3","0.2","7.33"
"*05qvv*","Mamadi Diakite","CLE","SF,PF,F","444","FA","29","18.81","1.1",".480","0.3",".333","1.000","2.6","0.4","1.0","0.4","0.2","0.4","0.5","0.67"
"*01ng2*","Garrett Temple","NO","SG,G","445","FA","39","18.8","0.7",".400","0.4",".423",".750","2.0","0.2","0.5","0.5","0.4","0.1","0.2","3.25"
"*01en7*","James Johnson","IND","PF,F,C","446","FA","39","18.69","1.2",".449","0.2",".200",".500","2.8","0.2","1.4","0.8","0.4","0.3","0.4","1.88"
"*05qu7*","Trent Forrest","ATL","PG,G","447","FA","27","18.51","1.1",".417","0.0",".000",".667","2.3","0.2","1.4","1.7","0.3","0.1","0.7","2.53"
"*01ena*","Danny Green","MEM/HOU/CLE","SG,G","448","FA","38","18.13","2.0",".449","1.5",".432","1.000","5.5","0.3","1.0","0.5","0.5","0.3","0.9","0.60"
"*03e7e*","Thanasis Antetokounmpo","MIL","SF,F","449","FA","33","17.98","0.5",".435","0.0",".000",".500","1.4","0.4","0.8","0.4","0.1","0.1","0.3","1.25"
"*031lq*","Otto Porter","TOR","SF,PF,F","450","FA","32","17.77","1.9",".500","0.8",".353","1.000","5.5","0.8","1.6","1.0","1.4","0.0","0.5","2.00"
"*04hoo*","Daniel Theis","IND","C","451","FA","33","17.72","3.0",".477","0.3",".182",".417","7.0","1.0","2.1","1.3","0.3","0.9","0.4","3.00"
"*0621p*","Wendell Moore","MIN","SF,F","452","FA","24","17.47","0.6",".419","0.1",".118",".800","1.4","0.1","0.5","0.6","0.3","0.2","0.3","2.25"
"*02nfb*","Meyers Leonard","MIL","PF,F,C","453","FA","34","17.25","1.6",".483","0.8",".389",".889","4.8","1.3","2.4","0.1","0.2","0.0","0.7","0.17"
"*05uj7*","Jason Preston","LAC","PG,G","454","FA","26","17.19","1.3",".439","0.4",".278",".000","2.9","0.1","1.4","1.9","0.1","0.0","0.7","2.70"
"*064tp*","Quenton Jackson","WAS","PG,SG,G","455","FA","27","16.98","2.1",".452","0.1",".083",".773","6.2","0.2","0.7","1.7","0.4","0.1","0.4","3.75"
"*05uwa*","A.J. Lawson","MIN/DAL","SG,G","456","FA","25","16.95","1.5",".500","0.7",".400",".250","3.7","0.4","1.0","0.1","0.1","0.0","0.2","0.67"
"*063d0*","Jared Rhoden","DET","PG,SG,G,SF,PF,F","457","FA","26","16.87","1.2",".386","0.4",".250","1.000","3.2","0.8","1.9","0.3","0.3","0.1","0.2","1.33"
"*06228*","Josh Minott","MIN","SF,F","458","FA","23","16.76","1.2",".500","0.1",".333","1.000","3.1","0.3","1.3","0.3","0.3","0.4","0.2","1.67"
"*05qtk*","Vit Krejci","ATL","PG,G","459","FA","25","16.72","0.5",".405","0.2",".238",".500","1.2","0.2","0.7","0.6","0.2","0.0","0.2","3.40"
"*0590m*","Lindell Wigginton","MIL","PG,G","460","FA","28","16.56","2.6",".486","0.9",".333",".889","7.1","0.0","1.0","2.0","0.0","0.3","1.7","1.17"
"*043un*","Ryan Arcidiacono","NY/POR","PG,G","461","FA","32","16.55","0.5",".243","0.4",".348","0","1.3","0.0","0.8","1.1","0.3","0.0","0.3","3.29"
"*0664y*","Nate Williams","POR","PG,SG,G,SF,PF,F","462","FA","27","16.52","4.8",".615","0.6",".375",".667","10.6","2.0","1.0","2.0","0.6","0.4","0.8","2.50"
"*03kdj*","Khem Birch","TOR/SA","C","463","FA","33","16.51","0.9",".594","0.1",".500",".800","2.1","0.4","0.8","0.3","0.3","0.3","0.4","0.88"
"*051pg*","Cody Martin","CHA","SF,F","464","FA","30","16.28","2.0",".389","0.4",".214",".571","5.0","1.1","2.3","1.6","0.6","0.1","0.3","5.50"
"*051om*","Jarrett Culver","ATL","SG,G","465","FA","27","16.24","1.7",".395","0.1",".083",".692","4.4","1.0","2.8","0.6","0.6","0.2","0.7","0.86"
"*06ajv*","Xavier Cooks","WAS","PF,F","466","FA","30","16.21","1.7",".607","0.0",".000",".400","3.8","1.6","2.2","0.6","0.6","0.4","0.8","0.75"
"*05uj2*","Jaden Springer","PHI","PG,G","467","FA","23","16.02","1.1",".486","0.1",".400",".750","2.6","0.4","0.5","0.5","0.4","0.2","0.2","2.67"
"*05yab*","Olivier Sarr","POR/OKC","C","468","FA","27","16.01","1.7",".500","0.1",".125",".714","4.0","1.3","2.1","0.4","0.1","0.6","0.4","1.00"
"*05qu8*","Omer Yurtseven","MIA","C","469","FA","27","15.98","1.8",".593","0.3",".429",".833","4.4","0.9","1.7","0.2","0.2","0.2","0.4","0.50"
"*03apw*","Noah Vonleh","BOS","PF,F,C","470","FA","30","15.94","0.5",".458","0.0",".250","1.000","1.1","0.8","1.3","0.3","0.1","0.3","0.5","0.64"
"*05uim*","Joshua Primo","SA","SG,G,SF,F","471","FA","23","15.63","2.3",".346","0.8",".250",".778","7.0","0.5","2.8","4.5","0.3","0.5","2.8","1.64"
"*05uje*","Jared Butler","OKC","PG,SG,G","472","FA","25","15.39","2.5",".469","1.2",".500","0","6.2","0.2","0.5","1.3","0.8","0.0","0.8","1.60"
"*0622c*","Isaiah Mobley","CLE","PF,F","473","FA","26","15.26","0.9",".429","0.2",".375","1.000","2.4","0.3","1.2","0.2","0.3","0.2","0.1","3.00"
"*04ewg*","Justin Jackson","BOS/OKC","SF,F","474","FA","31","15.24","0.3",".259","0.2",".250",".500","0.9","0.1","0.7","0.4","0.2","0.2","0.1","4.50"
"*0623m*","Keon Ellis","SAC","SG,G","475","FA","26","14.91","0.4",".438","0.4",".500",".571","1.5","0.3","0.3","0.4","0.3","0.1","0.1","6.00"
"*06303*","Jordan Hall","SA","PG,SG,G,SF,PF,F","476","FA","24","14.87","1.0",".321","0.3",".200",".778","3.1","0.3","1.0","1.2","0.1","0.0","0.8","1.57"
"*0622a*","Vince Williams","MEM","SF,F","477","FA","25","14.82","0.8",".300","0.3",".143","1.000","2.0","0.3","0.7","0.3","0.4","0.1","0.3","0.80"
"*0018m*","Andre Iguodala","GS","SF,F","478","FA","42","14.71","0.9",".467","0.1",".111",".667","2.1","0.4","1.8","2.4","0.5","0.4","1.1","2.11"
"*05wqp*","Micah Potter","UTA","PF,F,C","479","FA","27","14.55","1.4",".667","0.6",".571","0","3.4","0.4","1.9","0.6","0.1","0.0","0.3","2.00"
"*05ujh*","Greg Brown","POR","PF,F","480","FA","24","14.41","0.7",".393","0.1",".143",".417","1.8","0.1","1.1","0.2","0.3","0.3","0.4","0.50"
"*05uuu*","Mac McClung","PHI","SG,G","481","FA","27","14.37","4.5",".450","2.0",".364",".600","12.5","1.5","3.5","4.5","0.0","0.0","1.5","3.00"
"*04ik2*","PJ Dozier","SAC","PG,SG,G,SF,F","482","FA","29","14.24","0.6",".303","0.1",".125","0","1.4","0.1","0.8","0.6","0.4","0.1","0.3","2.00"
"*062sr*","Jack White","DEN","PG,SG,G,SF,F","483","FA","28","14.21","0.5",".421","0.2",".333",".667","1.2","0.4","0.6","0.2","0.2","0.1","0.1","2.00"
"*05qtg*","Trevelin Queen","IND","PG,G","484","FA","29","14.04","1.0",".241","0.3",".133","1.000","3.0","1.1","1.3","0.9","0.3","0.7","1.0","0.86"
"*0015o*","Udonis Haslem","MIA","PF,F","485","FA","45","13.98","1.4",".345","0.4",".333",".800","3.9","0.6","1.0","0.0","0.1","0.3","0.1","0.00"
"*05qtb*","Sam Merrill","CLE","SG,G","486","FA","29","13.93","1.8",".409","1.0",".278","1.000","5.0","0.0","1.8","1.0","0.8","0.0","0.0","99.99"
"*04w4j*","Gabe York","IND","SG,G","487","FA","32","13.86","2.7",".381","2.0",".333","1.000","8.0","0.0","2.0","1.7","0.7","0.0","0.0","99.99"
"*051pu*","Jarrell Brantley","UTA","PF,F","488","FA","29","13.85","2.0",".571","1.0",".444","1.000","5.5","0.3","1.3","0.8","0.0","0.5","0.5","1.50"
"*0622g*","JD Davison","BOS","PG,G","489","FA","23","13.65","0.7",".421","0.2",".286",".500","1.6","0.2","0.6","0.9","0.2","0.2","0.3","2.75"
"*04ews*","Tony Bradley","CHI","C","490","FA","28","13.52","0.5",".500","0.3",".600","1.000","1.6","0.1","0.8","0.1","0.1","0.1","0.1","1.00"
"*05ux5*","Carlik Jones","CHI","PG,G","491","FA","28","13.42","0.9",".400","0.4",".500",".625","2.9","0.1","0.6","0.9","0.3","0.0","0.3","3.00"
"*06227*","Ryan Rollins","GS","SG,G","492","FA","23","13.4","0.6",".350","0.3",".333","1.000","1.9","0.3","0.8","0.5","0.1","0.1","1.3","0.38"
"*05ujx*","RaiQuan Gray","BKN","SF,PF,F","493","FA","26","13.21","6.0",".500","2.0",".400","1.000","16.0","3.0","6.0","7.0","0.0","1.0","4.0","1.75"
"*05qvt*","Xavier Sneed","CHA","SF,F","494","FA","28","13.14","1.3",".500","0.8",".500","1.000","4.3","0.0","1.3","1.3","0.0","0.3","0.8","1.67"
"*059qc*","Louis King","PHI","SF,PF,F","495","FA","26","12.91","8.0",".615","4.0",".500",".000","20.0","2.0","2.0","2.0","1.0","0.0","2.0","1.00"
"*06233*","Ron Harper","TOR","PG,SG,G,SF,F","496","FA","25","12.87","0.9",".500","0.3",".333","1.000","2.2","0.3","0.4","0.4","0.0","0.1","0.0","99.99"
"*05qv8*","Facundo Campazzo","DAL","PG,G","497","FA","35","12.78","0.4",".231","0.4",".273",".500","1.3","0.0","0.3","1.1","0.8","0.0","0.4","3.00"
"*062d2*","Buddy Boeheim","DET","PG,SG,G","498","FA","26","12.72","0.5",".185","0.4",".160","1.000","1.6","0.2","0.4","0.4","0.2","0.0","0.0","99.99"
"*062sp*","Darius Days","HOU","SF,PF,F","499","FA","26","12.57","1.3",".417","0.8",".300","1.000","3.8","0.3","1.3","0.3","0.0","0.3","0.0","99.99"
"*0623l*","Jamaree Bouyea","MIA/WAS","PG,G","500","FA","26","12.49","1.2",".429","0.4",".333",".500","3.0","0.2","1.0","0.8","0.8","0.4","0.8","1.00"
"*031ly*","Michael Carter-Williams","ORL","PG,SG,G","501","FA","34","12.45","1.5",".429","0.3",".333",".571","4.3","0.3","1.0","1.8","0.3","0.3","1.0","1.75"
"*0622e*","Tyrese Martin","ATL","SG,G","502","FA","27","12.4","0.6",".391","0.1",".143","1.000","1.3","0.3","0.4","0.1","0.1","0.0","0.1","1.00"
"*05uj5*","Isaiah Todd","WAS","PF,F","503","FA","24","12.12","0.5",".158","0.2",".100","1.000","1.5","0.3","1.7","0.7","0.2","0.0","0.3","2.00"
"*0623a*","Scotty Pippen","LAL","PG,G","504","FA","25","12","0.7",".333","0.2",".333",".556","2.3","0.3","0.3","0.3","0.3","0.2","0.3","1.00"
"*05qsu*","Devon Dotson","WAS","PG,SG,G","505","FA","26","11.94","0.2",".100","0.2",".250","0","0.5","1.0","0.7","1.3","0.8","0.0","0.5","2.67"
"*05ujf*","Joe Wieskamp","TOR","SF,F","506","FA","26","11.88","0.3",".214","0.3",".250","0","1.0","0.0","0.4","0.3","0.0","0.0","0.1","3.00"
"*0623n*","Cole Swider","LAL","SF,F","507","FA","26","11.85","0.4",".333","0.4",".375","0","1.3","0.1","0.9","0.6","0.0","0.0","0.0","99.99"
"*05ujd*","Neemias Queta","SAC","C","508","FA","26","11.79","1.2",".667","0.0","0",".000","2.4","1.0","1.2","0.2","0.0","0.4","0.2","1.00"
"*05qtn*","Vernon Carey","WAS/UTA","C","509","FA","25","11.72","0.2",".250","0.0","0","1.000","0.5","0.3","0.7","0.3","0.2","0.2","0.2","1.50"
"*05qsy*","Jay Scrubb","LAC/ORL","SG,G","510","FA","25","11.71","2.5",".714","1.0","1.000",".500","6.5","0.0","3.0","0.5","1.0","0.0","1.5","0.33"
"*05qsw*","Leandro Bolmaro","UTA","SG,G","511","FA","25","11.69","0.2",".150","0.0",".000","0","0.4","0.3","0.2","0.5","0.2","0.1","0.5","1.00"
"*0622b*","Kendall Brown","IND","SF,F","512","FA","22","11.63","0.7",".571","0.0",".000",".500","1.5","0.3","0.7","0.5","0.7","0.0","0.3","1.50"
"*05uud*","Justin Champagnie","TOR/BOS","SF,F","513","FA","24","11.62","1.0",".333","0.2",".200","0","2.2","0.6","1.0","0.8","0.2","0.0","0.0","99.99"
"*06236*","Trevor Hudgins","HOU","PG,G","514","FA","27","11.48","0.4",".222","0.4",".250","1.000","1.8","0.0","0.0","0.6","0.0","0.0","0.2","3.00"
"*065ut*","Jacob Gilyard","MEM","PG,SG,G","515","FA","27","11.38","1.0",".333","1.0",".333","0","3.0","0.0","4.0","7.0","3.0","0.0","2.0","3.50"
"*0623c*","Lester Quinones","GS","SG,G","516","FA","25","11.37","0.5",".400","0.5",".500",".667","2.5","0.3","0.5","0.5","0.3","0.0","1.3","0.40"
"*051p7*","Mfiondu Kabengele","BOS","PF,F","517","FA","28","11.34","0.5",".286","0.0",".000","1.000","1.5","1.3","1.3","0.0","0.5","0.0","0.3","0.00"
"*04is8*","Kobi Simmons","CHA","PG,SG,G","518","FA","28","11.27","0.2",".167","0.2",".200","1.000","1.0","0.2","0.6","1.0","0.0","0.4","0.2","5.00"
"*05ya2*","Xavier Moon","LAC","SG,G","519","FA","31","11.17","0.8",".333","0.3",".333","0","1.8","0.0","0.8","1.3","0.0","0.0","0.3","5.00"
"*04qsq*","Alize Johnson","SA","SF,PF,F","520","FA","29","10.93","0.8",".500","0.0",".000",".500","1.8","0.5","2.0","0.3","0.3","0.0","1.0","0.25"
"*05qsm*","Marko Simonovic","CHI","C","521","FA","26","10.92","0.3",".286","0.1",".250",".500","0.9","0.1","0.1","0.0","0.0","0.0","0.0","0.00"
"*04ex4*","Tyler Dorsey","DAL","PG,SG,G","522","FA","30","10.8","1.3",".800","0.3",".500","0","3.0","0.3","0.3","0.0","0.0","0.0","0.0","0.00"
"*04ex9*","Sterling Brown","LAL","SG,G","523","FA","31","10.62","0.0",".000","0.0",".000","0","0.0","0.8","1.3","0.5","0.8","0.0","0.0","99.99"
"*051p6*","Dylan Windler","CLE","SF,F","524","FA","29","10.62","0.7",".667","0.3",".500","0","1.7","0.0","0.0","0.3","0.3","0.0","0.3","1.00"
"*05wmn*","Malcolm Hill","CHI","SF,F","525","FA","30","10.55","0.4",".500","0.2",".333","0","1.0","0.0","0.6","0.0","0.0","0.0","0.0","0.00"
