"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"03i9w","Bryce Cotton","MEM","PG,G","798","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cc1","Bilal Coulibaly","WAS","SG,G,SF,PF,F","799","FA","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06ceg","Ricky Council","(N/A)","SF,PF,F","800","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023tq","Marcus Cousin","(N/A)","C","801","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042oi","Isaiah Cousins","(N/A)","SG,G","802","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"049lf","Jaleel Cousins","(N/A)","C","803","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031mh","Allen Crabbe","(N/A)","SG,G,SF,F","804","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03jvr","Aaron Craft","GS","PG,G","805","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ktw","Chris Crawford","MEM","SG,G","806","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ku1","Drew Crawford","TOR","SG,G","807","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017n","Jamal Crawford","(N/A)","SG,G,SF,F","808","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uyu","Jordan Crawford","(N/A)","PG,SG,G","809","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xjp","Mitch Creek","(N/A)","SG,G","810","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xni","Jalen Crutcher","(N/A)","PG,G","811","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xp3","Derek Culver","(N/A)","C","812","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ya0","Jarron Cumberland","(N/A)","SG,G","813","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03woc","Will Cummings","(N/A)","PG,G","814","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uib","Cade Cunningham","DET","PG,SG,G","815","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eof","Dante Cunningham","(N/A)","SF,PF,F","816","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nfo","Jared Cunningham","MIL","PG,SG,G","817","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017p","Eddy Curry","DAL","C","818","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00113","JamesOn Curry","(N/A)","PG,SG,G","819","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0392h","Olek Czyz","(N/A)","SF,F","820","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018j","Samuel Dalembert","(N/A)","C","821","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cen","Caleb Daniels","(N/A)","SG,G","823","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06217","Dyson Daniels","ATL","PG,SG,G,SF,F","824","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0393p","Troy Daniels","(N/A)","PG,SG,G","825","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"032c7","Luigi Datome","(N/A)","SG,G,SF,F","826","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"038i9","Brandon Davies","BKN","PF,F","827","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0012z","Baron Davis","(N/A)","PG,G","828","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042ns","Deyonta Davis","ATL","PF,F","829","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010a","Glen Davis","(N/A)","PF,F,C","830","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06219","Johnny Davis","(N/A)","SG,G","831","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059u3","Jon Davis","(N/A)","PG,G","832","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"015y2","Josh Davis","MEM","PF,F","833","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014j","Paul Davis","WAS","PF,F,C","834","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0015l","Ricky Davis","LAC","SG,G,SF,F","835","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vxz","Tyler Davis","OKC","C","836","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0622g","JD Davison","HOU","PG,G","837","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03kqm","Andre Dawkins","BOS","SG,G","838","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cj","Aubrey Dawkins","(N/A)","SG,G","839","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r89","Branden Dawson","ORL","SF,PF,F","840","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0483k","Shawn Dawson","(N/A)","SF,F","841","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"062sp","Darius Days","(N/A)","PF,F","842","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lcm","George de Paula","(N/A)","PG,G","1745","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051q","Willie Deane","(N/A)","PG,SG,G","844","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ulp","Bryce Dejean-Jones","NO","PG,SG,G","845","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03byi","Sam Dekker","(N/A)","SF,PF,F","846","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"041f9","Malcolm Delaney","(N/A)","PG,SG,G","847","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qys","Javin DeLaurier","(N/A)","PF,F","843","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001b5","Carlos Delfino","LAC","SG,G,SF,F","848","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xhx","Angel Delgado","(N/A)","C","849","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06666","Eric Demers","(N/A)","PG,SG,G","850","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04z79","Cody Demps","SAC","SG,G","851","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010v","Luol Deng","(N/A)","SF,PF,F","852","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023z1","Stephen Dennis","(N/A)","PG,G","853","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02gxl","Justin Dentmon","DAL","PG,G","854","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vy0","Marcus Derrickson","(N/A)","PF,F","855","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0623b","Michael Devoe","(N/A)","SG,G","856","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06226","Moussa Diabate","CHA","C","857","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03llu","Cheick Diallo","(N/A)","PF,F,C","858","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qz6","Lamine Diane","(N/A)","SF,PF,F","859","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00193","Boris Diaw","(N/A)","PF,F,C","860","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014k","Guillermo Diaz","LAC","PG,SG,G","861","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cc2","Gradey Dick","TOR","SG,G,SF,F","862","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0621a","Ousmane Dieng","MIL","PF,F,C","863","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013y","Ike Diogu","(N/A)","PF,F,C","864","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0011s","DeSagana Diop","(N/A)","C","865","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06222","Khalifa Diop","(N/A)","C","866","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lhx","Daniel Dixon","(N/A)","SG,G","867","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001b2","Juan Dixon","(N/A)","PG,SG,G","868","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005lg","Joey Dorsey","(N/A)","PF,F,C","869","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ex4","Tyler Dorsey","(N/A)","PG,G","870","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ujc","Ayo Dosunmu","MIN","PG,SG,G,SF,F","871","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019y","Quincy Douby","TOR","PG,SG,G","872","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eo5","Toney Douglas","MEM","PG,SG,G","873","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005lb","Chris Douglas-Roberts","(N/A)","SG,G,SF,F","874","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051s","Marcus Douthit","(N/A)","C","875","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wkd","Jeff Dowtin","(N/A)","PG,G","876","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04idm","Milton Doyle","(N/A)","PG,G","877","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01ent","Robert Dozier","MIA","SF,PF,F","878","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"038xh","Larry Drew II","NO","PG,G","879","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uin","Chris Duarte","(N/A)","SG,G","880","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010x","Chris Duhon","LAL","PG,G","881","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03sdf","Duje Dukan","(N/A)","SF,F","882","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wvu","David Duke","(N/A)","SG,G","883","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"049pk","Kellen Dunham","MEM","SG,G","884","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013u","Mike Dunleavy","(N/A)","SG,G,SF,F","885","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0012n","Ronald Dupree","MEM","SF,F","886","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0621c","Jalen Duren","DET","C","887","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"064s8","Anthony Duruji","(N/A)","SF,PF,F","888","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"049kg","Trevon Duval","(N/A)","PG,G","889","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e70","Cleanthony Early","NY","SF,F","890","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0621g","Tari Eason","HOU","SF,PF,F","891","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzb","Devin Ebanks","DAL","SG,G,SF,F","892","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qxu","Paul Eboua","(N/A)","SF,PF,F","893","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uxy","Jaime Echenique","(N/A)","C","894","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ku7","Jarell Eddie","CHI","SG,G","895","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0050d","John Edwards","(N/A)","C","896","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uji","Kessler Edwards","(N/A)","SF,PF,F","897","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"065b7","Kyler Edwards","(N/A)","PG,SG,G","898","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xcl","Rob Edwards","(N/A)","SG,G","899","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023th","Shane Edwards","(N/A)","SF,F","900","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qss","Vincent Edwards","(N/A)","SF,F","901","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059g6","John Egbunu","(N/A)","C","902","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023z5","Jordan Eglseder","(N/A)","C","903","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wow","Nnanna Egwu","(N/A)","C","904","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02gxm","Moses Ehambe","(N/A)","SG,G,SF,F","905","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03hz0","Melvin Ejim","ORL","SF,PF,F","906","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0050p","Chris Ellis","(N/A)","SF,PF,F","907","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0623m","Keon Ellis","CLE","PG,SG,G","908","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00133","Monta Ellis","(N/A)","PG,SG,G","909","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"048yi","Perry Ellis","(N/A)","PF,F","910","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05y9z","Malik Ellison","(N/A)","PG,SG,G,SF,PF,F","911","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017a","Melvin Ely","(N/A)","PF,F,C","912","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"015ri","Andre Emmett","(N/A)","SG,G","913","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02ng8","Kim English","(N/A)","PG,SG,G","914","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03byh","Tyler Ennis","(N/A)","PG,G","915","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02t0z","Micheal Eric","(N/A)","PF,F,C","916","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"062do","Tyson Etienne","BKN","PG,SG,G","917","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qs5","Jacob Evans","(N/A)","SG,G","918","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ex2","Jawun Evans","(N/A)","PG,G","919","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzv","Jeremy Evans","(N/A)","SF,PF,F","920","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xie","Keenan Evans","DET","PG,G","921","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00186","Maurice Evans","(N/A)","SG,G,SF,F","922","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018k","Reggie Evans","(N/A)","PF,F,C","923","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eoh","Tyreke Evans","IND","PG,SG,G","924","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005lk","Patrick Ewing Jr.","(N/A)","SF,F","925","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01en9","Christian Eyenga","(N/A)","SF,F","926","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nfu","Festus Ezeli","POR","C","927","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03jxp","C.J. Fair","CHI","PF,F","928","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02gup","Jarrid Famous","(N/A)","PF,F,C","929","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027p7","Kenneth Faried","(N/A)","PF,F,C","930","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014y","Jordan Farmar","SAC","PG,G","931","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"032qk","Vitor Faverani","BOS","C","932","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042od","Kay Felder","(N/A)","PG,G","933","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031mj","Carrick Felix","WAS","SG,G,SF,F","934","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0393t","Courtney Fells","(N/A)","SG,G","935","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010k","Raymond Felton","(N/A)","PG,SG,G","936","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"049le","Vashil Fernandez","(N/A)","C","937","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001bq","Kyrylo Fesenko","MIN","C","938","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01nak","Michael Fey","(N/A)","C","939","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0050b","Kimani Ffriend","(N/A)","C","940","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0440u","Brandon Fields","(N/A)","SG,G","941","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uze","Landry Fields","(N/A)","SG,G,SF,F","942","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xoj","L.J. Figueroa","(N/A)","PG,SG,G,SF,PF,F","943","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051j","Gerald Fitch","(N/A)","PG,SG,G","944","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059wt","Skyler Flatten","(N/A)","SG,G","945","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02gum","Gary Flowers","GS","SF,PF,F","946","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01enx","Jonny Flynn","DET","PG,G","947","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02wy0","Kyle Fogg","(N/A)","PG,SG,G","948","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"062pk","Simone Fontecchio","MIA","SF,PF,F","949","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023ti","Gary Forbes","BKN","SG,G,SF,F","950","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05y7a","Aleem Ford","(N/A)","SF,F","951","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qzf","Jordan Ford","(N/A)","PG,G","952","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0480a","Quincy Ford","(N/A)","SF,F","953","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02h2h","Courtney Fortson","LAC","PG,SG,G","954","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xob","Marcus Foster","(N/A)","SG,G","955","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0623g","Michael Foster","(N/A)","SF,PF,F","956","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0016m","Randy Foye","(N/A)","PG,SG,G","957","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014e","Richie Frahm","LAC","SG,G","958","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031mr","Jamaal Franklin","DEN","SG,G,SF,F","959","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qsc","Melvin Frazier Jr.","(N/A)","SF,F","960","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03v03","Michael Frazier","(N/A)","SG,G","961","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027ot","Jimmer Fredette","(N/A)","PG,SG,G","962","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02oez","Joel Freeland","(N/A)","PF,F,C","963","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0493y","Trey Freeman","DET","PG,G","964","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"062k1","Javon Freeman-Liberty","(N/A)","PG,G","965","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059y8","Kenny Gabriel","(N/A)","SF,F","966","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0393q","Abdul Gaddy","(N/A)","PG,G","967","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01nai","Tony Gaffney","MEM","PF,F","968","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01s5v","Sundiata Gaines","IND","PG,SG,G","969","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzm","Tiny Gallon","MIL","PF,F","970","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cf","Jakeenan Gant","(N/A)","SG,G","971","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001bb","Jorge Garbajosa","TOR","SF,PF,F,C","972","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"045qh","Patricio Garino","(N/A)","SG,G","973","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wah","Marcus Garrett","(N/A)","SG,G","974","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uix","Usman Garuba","(N/A)","PF,F","975","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ujq","Luka Garza","BOS","C","976","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014q","Pau Gasol","POR","PF,F,C","977","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xdt","Kaiser Gates","(N/A)","SF,F","978","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042o8","Michael Gbinije","(N/A)","SF,F","979","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01ng7","Alonzo Gee","DEN","SG,G,SF,F","980","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cby","Keyonte George","UTA","PG,G","981","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0490w","Marcus Georges-Hunt","BOS","SG,G","982","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"043vy","Jonathan Gibson","(N/A)","PG,SG,G","983","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uig","Josh Giddey","CHI","PG,SG,G","984","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qu6","Romaro Gill","(N/A)","C","985","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0623e","Collin Gillespie","PHO","PG,G","986","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"065ut","Jacob Gilyard","(N/A)","PG,G","987","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005ln","James Gist","SA","SF,PF,F","988","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"065vf","Grant Golden","(N/A)","SF,PF,F","989","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0011c","Drew Gooden","WAS","PF,F,C","990","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023tm","Vernon Goodridge","(N/A)","PF,F","991","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031mf","Archie Goodwin","(N/A)","PG,SG,G","992","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ux3","Jordan Goodwin","PHO","PG,SG,G","993","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"062sq","Kellan Grady","(N/A)","PG,SG,G","994","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ua0","Treveon Graham","(N/A)","SG,G,SF,F","995","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013z","Danny Granger","(N/A)","SF,F","996","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r7g","Jerian Grant","(N/A)","PG,SG,G","997","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vqv","Donte Grantham","(N/A)","SG,G","998","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"057ow","Hassani Gravett","(N/A)","PG,G","999","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04mr6","Josh Gray","(N/A)","PG,G","1000","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ujx","RaiQuan Gray","(N/A)","PF,F","1001","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04uq2","Rob Gray","HOU","PG,G","1002","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01ng4","Taj Gray","(N/A)","SF,PF,F","1003","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06234","AJ Green","MIL","PG,SG,G,SF,F","1004","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031mw","Erick Green","UTA","PG,SG,G","1005","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0016k","Gerald Green","(N/A)","SG,G,SF,F","1006","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uic","Jalen Green","PHO","PG,SG,G","1007","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018l","Willie Green","(N/A)","SG,G","1008","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0621f","AJ Griffin","(N/A)","SF,F","1009","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"038kh","Eric Griffin","UTA","SF,F","1010","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uiz","Quentin Grimes","PHI","SG,G,SF,F","1011","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055si","Marko Guduric","(N/A)","SG,G","1012","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"063u8","Mouhamadou Gueye","(N/A)","PF,F","1013","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06ccz","Mouhamed Gueye","ATL","PF,F","1014","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0392a","Jorge Gutierrez","(N/A)","PG,G","1015","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04v3j","Isaac Haas","(N/A)","C","1016","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
