"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"*0015l*","Ricky Davis","(N/A)","SG,G,SF,F","909","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vxz*","Tyler Davis","(N/A)","C","910","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03kqm*","Andre Dawkins","BOS","SG,G","911","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cj*","Aubrey Dawkins","(N/A)","SG,G","912","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r89*","Branden Dawson","(N/A)","SF,PF,F","913","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0483k*","Shawn Dawson","(N/A)","SF,F","914","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062sp*","Darius Days","PHI","PF,F","915","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lcm*","George de Paula","(N/A)","PG,G","1964","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051q*","Willie Deane","(N/A)","PG,SG,G","917","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05rk9*","Gabriel Deck","(N/A)","SF,PF,F","918","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038xl*","Dewayne Dedmon","(N/A)","C","919","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ulp*","Bryce Dejean-Jones","NO","PG,SG,G","920","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03byi*","Sam Dekker","(N/A)","SF,PF,F","921","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*041f9*","Malcolm Delaney","(N/A)","PG,SG,G","922","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qys*","Javin DeLaurier","(N/A)","PF,F,C","916","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001b5*","Carlos Delfino","(N/A)","SG,G,SF,F","923","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xhx*","Angel Delgado","(N/A)","C","924","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038og*","Matthew Dellavedova","(N/A)","PG,G","925","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06666*","Eric Demers","(N/A)","PG,SG,G","926","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04z79*","Cody Demps","SAC","SG,G","927","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010v*","Luol Deng","(N/A)","SF,PF,F","928","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06eo4*","Dexter Dennis","(N/A)","SG,G","929","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023z1*","Stephen Dennis","(N/A)","PG,G","930","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gxl*","Justin Dentmon","(N/A)","PG,G","931","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vy0*","Marcus Derrickson","(N/A)","PF,F","932","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0623b*","Michael Devoe","(N/A)","SG,G","933","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qvv*","Mamadi Diakite","(N/A)","PF,F","934","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03llu*","Cheick Diallo","(N/A)","PF,F,C","935","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049sa*","Hamidou Diallo","(N/A)","SG,G","936","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qz6*","Lamine Diane","(N/A)","SF,PF,F","937","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mo7*","Mohamed Diarra","(N/A)","PF,F","938","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00193*","Boris Diaw","(N/A)","PF,F,C","939","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014k*","Guillermo Diaz","(N/A)","PG,SG,G","940","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031m8*","Gorgui Dieng","(N/A)","C","941","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013y*","Ike Diogu","(N/A)","PF,F,C","942","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0011s*","DeSagana Diop","(N/A)","C","943","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06222*","Khalifa Diop","(N/A)","C","944","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lhx*","Daniel Dixon","(N/A)","SG,G","945","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001b2*","Juan Dixon","(N/A)","PG,SG,G","946","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mlp*","Nikola Djurisic","ATL","SF,PF,F","947","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06ptx*","Marcus Domask","(N/A)","SF,F","948","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lg*","Joey Dorsey","(N/A)","PF,F,C","949","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex4*","Tyler Dorsey","(N/A)","PG,SG,G","950","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex7*","Damyean Dotson","(N/A)","SG,G","951","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qsu*","Devon Dotson","(N/A)","PG,SG,G","952","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0019y*","Quincy Douby","(N/A)","PG,SG,G","953","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eo5*","Toney Douglas","(N/A)","PG,SG,G","954","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lb*","Chris Douglas-Roberts","(N/A)","SG,G,SF,F","955","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051ov*","Sekou Doumbouya","(N/A)","SF,PF,F","956","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051s*","Marcus Douthit","(N/A)","C","957","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04idm*","Milton Doyle","(N/A)","PG,G","958","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ent*","Robert Dozier","(N/A)","SF,PF,F","959","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lm*","Goran Dragic","(N/A)","PG,G","960","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06gnm*","Henri Drell","(N/A)","SF,F","961","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038xh*","Larry Drew II","NO","PG,G","962","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010o*","Jared Dudley","(N/A)","PF,F","963","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010x*","Chris Duhon","(N/A)","PG,G","964","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03sdf*","Duje Dukan","(N/A)","SF,F","965","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049pk*","Kellen Dunham","(N/A)","SG,G","966","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013u*","Mike Dunleavy","(N/A)","SG,G,SF,F","967","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0012n*","Ronald Dupree","(N/A)","SF,F","968","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*064s8*","Anthony Duruji","(N/A)","SF,PF,F","969","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049kg*","Trevon Duval","(N/A)","PG,G","970","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e70*","Cleanthony Early","(N/A)","SF,F","971","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mo6*","Sean East","(N/A)","PG,G","972","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzb*","Devin Ebanks","(N/A)","SG,G,SF,F","973","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qxu*","Paul Eboua","(N/A)","SF,PF,F","974","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uxy*","Jaime Echenique","(N/A)","C","975","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ku7*","Jarell Eddie","CHI","SG,G","976","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pd*","Carsen Edwards","DET","SG,G","977","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050d*","John Edwards","(N/A)","C","978","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*065b7*","Kyler Edwards","(N/A)","PG,SG,G","979","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xcl*","Rob Edwards","(N/A)","SG,G","980","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023th*","Shane Edwards","(N/A)","SF,F","981","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qss*","Vincent Edwards","(N/A)","SF,F","982","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059g6*","John Egbunu","(N/A)","C","983","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023z5*","Jordan Eglseder","(N/A)","C","984","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wow*","Nnanna Egwu","(N/A)","C","985","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gxm*","Moses Ehambe","(N/A)","SG,G,SF,F","986","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03hz0*","Melvin Ejim","(N/A)","SF,PF,F","987","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05quc*","CJ Elleby","(N/A)","SF,F","988","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042nd*","Henry Ellenson","TOR","PF,F","989","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eny*","Wayne Ellington","(N/A)","SG,G","990","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06pw5*","Boogie Ellis","(N/A)","PG,G","991","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050p*","Chris Ellis","(N/A)","SF,PF,F","992","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00133*","Monta Ellis","(N/A)","PG,SG,G","993","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*048yi*","Perry Ellis","(N/A)","PF,F","994","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05y9z*","Malik Ellison","(N/A)","PG,SG,G,SF,PF,F","995","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017a*","Melvin Ely","(N/A)","PF,F,C","996","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*015ri*","Andre Emmett","(N/A)","SG,G","997","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06prk*","Tristan Enaruna","CLE","SF,F","998","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02ng8*","Kim English","(N/A)","PG,SG,G","999","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031n0*","James Ennis","(N/A)","SF,F","1000","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03byh*","Tyler Ennis","(N/A)","PG,G","1001","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02t0z*","Micheal Eric","(N/A)","PF,F,C","1002","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06q8b*","Aaron Estrada","(N/A)","PG,G","1003","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qs5*","Jacob Evans","(N/A)","SG,G","1004","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex2*","Jawun Evans","(N/A)","PG,G","1005","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzv*","Jeremy Evans","(N/A)","SF,PF,F","1006","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xie*","Keenan Evans","DET","PG,G","1007","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00186*","Maurice Evans","(N/A)","SG,G,SF,F","1008","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018k*","Reggie Evans","(N/A)","PF,F,C","1009","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eoh*","Tyreke Evans","(N/A)","PG,SG,G","1010","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lk*","Patrick Ewing Jr.","(N/A)","SF,F","1011","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01en9*","Christian Eyenga","(N/A)","SF,F","1012","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfu*","Festus Ezeli","(N/A)","C","1013","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03jxp*","C.J. Fair","(N/A)","PF,F","1014","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0558u*","Tacko Fall","(N/A)","C","1015","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gup*","Jarrid Famous","(N/A)","PF,F,C","1016","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027p7*","Kenneth Faried","(N/A)","PF,F,C","1017","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014y*","Jordan Farmar","(N/A)","PG,G","1018","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*032qk*","Vitor Faverani","(N/A)","C","1019","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uyt*","Derrick Favors","(N/A)","PF,F,C","1020","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042od*","Kay Felder","(N/A)","PG,G","1021","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03rxn*","Cristiano Felicio","(N/A)","C","1022","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mj*","Carrick Felix","(N/A)","SG,G,SF,F","1023","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393t*","Courtney Fells","(N/A)","SG,G","1024","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010k*","Raymond Felton","(N/A)","PG,SG,G","1025","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ewl*","Terrance Ferguson","(N/A)","SG,G,SF,F","1026","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049le*","Vashil Fernandez","(N/A)","C","1027","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0483a*","Yogi Ferrell","(N/A)","PG,SG,G","1028","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bq*","Kyrylo Fesenko","(N/A)","C","1029","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nak*","Michael Fey","(N/A)","C","1030","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050b*","Kimani Ffriend","(N/A)","C","1031","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mot*","Max Fiedler","(N/A)","SF,PF,F","1032","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0440u*","Brandon Fields","(N/A)","SG,G","1033","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uze*","Landry Fields","(N/A)","SG,G,SF,F","1034","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xoj*","L.J. Figueroa","(N/A)","PG,SG,G,SF,PF,F","1035","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051j*","Gerald Fitch","(N/A)","PG,SG,G","1036","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzg*","Malik Fitts","LAC","PF,F","1037","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mnz*","Allen Flanigan","GS","PG,SG,G","1038","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059wt*","Skyler Flatten","(N/A)","SG,G","1039","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gum*","Gary Flowers","(N/A)","SF,PF,F","1040","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01enx*","Jonny Flynn","(N/A)","PG,G","1041","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02wy0*","Kyle Fogg","(N/A)","PG,SG,G","1042","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04847*","Bryn Forbes","(N/A)","SG,G","1043","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023ti*","Gary Forbes","(N/A)","SG,G,SF,F","1044","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05y7a*","Aleem Ford","(N/A)","SF,F","1045","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzf*","Jordan Ford","(N/A)","PG,G","1046","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0480a*","Quincy Ford","(N/A)","SF,F","1047","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qu7*","Trent Forrest","(N/A)","PG,G","1048","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02h2h*","Courtney Fortson","(N/A)","PG,SG,G","1049","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xob*","Marcus Foster","(N/A)","SG,G","1050","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0623g*","Michael Foster","(N/A)","SF,PF,F","1051","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfk*","Evan Fournier","(N/A)","SG,G","1052","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0016m*","Randy Foye","(N/A)","PG,SG,G","1053","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014e*","Richie Frahm","(N/A)","SG,G","1054","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hdw*","Armaan Franklin","(N/A)","PG,G","1055","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mr*","Jamaal Franklin","DEN","SG,G,SF,F","1056","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059fu*","Robert Franks","ORL","SF,F","1057","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qsc*","Melvin Frazier Jr.","(N/A)","SG,G","1058","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03v03*","Michael Frazier","(N/A)","SG,G","1059","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ku2*","Tim Frazier","CLE","PG,G","1060","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027ot*","Jimmer Fredette","(N/A)","PG,SG,G","1061","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02oez*","Joel Freeland","(N/A)","PF,F,C","1062","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0493y*","Trey Freeman","(N/A)","PG,G","1063","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062k1*","Javon Freeman-Liberty","(N/A)","PG,G","1064","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mop*","Samson Froling","(N/A)","C","1065","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06fwl*","Alex Fudge","(N/A)","SF,F","1066","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hdv*","Andrew Funk","(N/A)","SG,G","1067","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06qf9*","Taylor Funk","(N/A)","SF,PF,F","1068","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059y8*","Kenny Gabriel","(N/A)","SF,F","1069","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vu2*","Wenyen Gabriel","(N/A)","PF,F","1070","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393q*","Abdul Gaddy","(N/A)","PG,SG,G","1071","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nai*","Tony Gaffney","(N/A)","PF,F","1072","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01s5v*","Sundiata Gaines","(N/A)","PG,SG,G","1073","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005ke*","Danilo Gallinari","(N/A)","SF,F","1074","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzm*","Tiny Gallon","(N/A)","PF,F","1075","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06kv0*","Jaylin Galloway","(N/A)","SF,F","1076","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03k50*","Langston Galloway","(N/A)","SG,G","1077","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cf*","Jakeenan Gant","(N/A)","SG,G","1078","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bb*","Jorge Garbajosa","(N/A)","SF,PF,F,C","1079","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hrf*","Patrick Gardner","(N/A)","C","1080","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*045qh*","Patricio Garino","(N/A)","SG,G","1081","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uix*","Usman Garuba","(N/A)","PF,F","1082","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*004zd*","Marc Gasol","(N/A)","C","1083","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014q*","Pau Gasol","POR","PF,F,C","1084","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xdt*","Kaiser Gates","(N/A)","SF,F","1085","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0015a*","Rudy Gay","(N/A)","SF,F","1086","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042o8*","Michael Gbinije","(N/A)","SF,F","1087","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ng7*","Alonzo Gee","DEN","SG,G,SF,F","1088","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0490w*","Marcus Georges-Hunt","(N/A)","SG,G","1089","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*043vy*","Jonathan Gibson","(N/A)","PG,SG,G","1090","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03xmw*","Harry Giles","(N/A)","C","1091","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qu6*","Romaro Gill","(N/A)","C","1092","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzc*","Freddie Gillespie","(N/A)","SF,PF,F","1093","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*065ut*","Jacob Gilyard","(N/A)","PG,G","1094","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005ln*","James Gist","(N/A)","SF,PF,F","1095","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*065vf*","Grant Golden","(N/A)","SF,PF,F","1096","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0011c*","Drew Gooden","WAS","PF,F,C","1097","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023tm*","Vernon Goodridge","(N/A)","PF,F","1098","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mf*","Archie Goodwin","(N/A)","PG,SG,G","1099","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04w4b*","Brandon Goodwin","(N/A)","PG,G","1100","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hsn*","Dane Goodwin","(N/A)","SG,G","1101","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062sq*","Kellan Grady","(N/A)","PG,SG,G","1102","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qsb*","Devonte' Graham","(N/A)","PG,G","1103","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ua0*","Treveon Graham","(N/A)","SG,G,SF,F","1104","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013z*","Danny Granger","(N/A)","SF,F","1105","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r7g*","Jerian Grant","(N/A)","PG,SG,G","1106","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vqv*","Donte Grantham","(N/A)","SG,G","1107","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*057ow*","Hassani Gravett","(N/A)","PG,G","1108","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04mr6*","Josh Gray","(N/A)","PG,G","1109","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ujx*","RaiQuan Gray","(N/A)","PF,F","1110","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04uq2*","Rob Gray","(N/A)","PG,G","1111","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ng4*","Taj Gray","(N/A)","SF,PF,F","1112","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ena*","Danny Green","(N/A)","SG,G,SF,F","1113","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06moi*","Darin Green","(N/A)","SG,G","1114","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mw*","Erick Green","UTA","PG,SG,G","1115","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0016k*","Gerald Green","(N/A)","SG,G,SF,F","1116","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
