"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"*0570u*","Chris Clemons","(N/A)","PG,SG,G","818","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04laz*","Antonius Cleveland","(N/A)","SG,G","819","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027pd*","Norris Cole","(N/A)","PG,SG,G","820","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xac*","Matt Coleman","(N/A)","PG,G","821","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06ho6*","Yuri Collins","(N/A)","PG,G","822","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*044ia*","Kyle Collinsworth","(N/A)","SG,G","823","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eo2*","Darren Collison","LAL","PG,SG,G","824","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xhu*","Bonzie Colson","(N/A)","SF,F","825","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06aw1*","Chance Comanche","(N/A)","C","826","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06giy*","George Conditt","(N/A)","PF,F","827","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00523*","Will Conroy","(N/A)","PG,SG,G","828","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0484m*","Elgin Cook","(N/A)","SF,F","829","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzl*","Keandre Cook","(N/A)","SG,G","830","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03xh1*","Quinn Cook","(N/A)","PG,G","831","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*057ot*","Tyler Cook","(N/A)","PF,F","832","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*048zr*","Derek Cooke Jr.","(N/A)","PF,F","833","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04is9*","Charles Cooke","MIA","SG,G","834","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06fzs*","Javonte Cooke","(N/A)","SG,G","835","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06ajv*","Xavier Cooks","(N/A)","PF,F","836","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03j8m*","Jack Cooley","(N/A)","PF,F,C","837","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ujm*","Sharife Cooper","CLE","PG,G","838","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02oiz*","Chris Copeland","(N/A)","SF,PF,F","839","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042oc*","Petr Cornelie","DEN","PF,F","840","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04838*","Matt Costello","(N/A)","PF,F","841","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03i9w*","Bryce Cotton","(N/A)","PG,G","842","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023tq*","Marcus Cousin","(N/A)","C","843","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uz3*","DeMarcus Cousins","(N/A)","C","844","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042oi*","Isaiah Cousins","(N/A)","SG,G","845","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049lf*","Jaleel Cousins","(N/A)","C","846","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mh*","Allen Crabbe","(N/A)","SG,G,SF,F","847","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03jvr*","Aaron Craft","(N/A)","PG,G","848","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ktw*","Chris Crawford","(N/A)","SG,G","849","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ku1*","Drew Crawford","(N/A)","SG,G","850","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017n*","Jamal Crawford","(N/A)","SG,G,SF,F","851","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uyu*","Jordan Crawford","(N/A)","PG,SG,G","852","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xjp*","Mitch Creek","(N/A)","SG,G","853","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xp3*","Derek Culver","(N/A)","C","854","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051om*","Jarrett Culver","(N/A)","SG,G","855","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ya0*","Jarron Cumberland","(N/A)","SG,G","856","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03woc*","Will Cummings","(N/A)","PG,G","857","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eof*","Dante Cunningham","(N/A)","SF,PF,F","858","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfo*","Jared Cunningham","(N/A)","PG,SG,G","859","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017p*","Eddy Curry","(N/A)","C","860","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00113*","JamesOn Curry","(N/A)","PG,SG,G","861","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0392h*","Olek Czyz","(N/A)","SF,F","862","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018j*","Samuel Dalembert","(N/A)","C","863","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06cen*","Caleb Daniels","(N/A)","SG,G","865","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393p*","Troy Daniels","(N/A)","PG,SG,G","866","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qyr*","Nate Darling","(N/A)","SG,G","867","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*032c7*","Luigi Datome","(N/A)","SG,G,SF,F","868","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038i9*","Brandon Davies","(N/A)","PF,F","869","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hf9*","Antoine Davis","(N/A)","PG,G","870","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0012z*","Baron Davis","(N/A)","PG,G","871","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042ns*","Deyonta Davis","(N/A)","PF,F","872","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uz6*","Ed Davis","(N/A)","PF,F","873","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010a*","Glen Davis","(N/A)","PF,F,C","874","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059u3*","Jon Davis","(N/A)","PG,G","875","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*015y2*","Josh Davis","(N/A)","PF,F","876","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hdx*","Kendric Davis","(N/A)","PG,G","877","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014j*","Paul Davis","(N/A)","PF,F,C","878","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0015l*","Ricky Davis","(N/A)","SG,G,SF,F","879","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*056aq*","Terence Davis","(N/A)","SG,G","880","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vxz*","Tyler Davis","(N/A)","C","881","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03kqm*","Andre Dawkins","BOS","SG,G","882","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cj*","Aubrey Dawkins","(N/A)","SG,G","883","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r89*","Branden Dawson","(N/A)","SF,PF,F","884","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0483k*","Shawn Dawson","(N/A)","SF,F","885","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062sp*","Darius Days","(N/A)","PF,F","886","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lcm*","George de Paula","(N/A)","PG,G","1804","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051q*","Willie Deane","(N/A)","PG,SG,G","888","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05rk9*","Gabriel Deck","(N/A)","SF,PF,F","889","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038xl*","Dewayne Dedmon","(N/A)","C","890","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ulp*","Bryce Dejean-Jones","NO","PG,SG,G","891","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03byi*","Sam Dekker","(N/A)","SF,PF,F","892","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*041f9*","Malcolm Delaney","(N/A)","PG,SG,G","893","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qys*","Javin DeLaurier","(N/A)","PF,F,C","887","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001b5*","Carlos Delfino","(N/A)","SG,G,SF,F","894","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xhx*","Angel Delgado","(N/A)","C","895","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038og*","Matthew Dellavedova","(N/A)","PG,G","896","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06666*","Eric Demers","(N/A)","PG,SG,G","897","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04z79*","Cody Demps","SAC","SG,G","898","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010v*","Luol Deng","(N/A)","SF,PF,F","899","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023z1*","Stephen Dennis","(N/A)","PG,G","900","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gxl*","Justin Dentmon","(N/A)","PG,G","901","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vy0*","Marcus Derrickson","(N/A)","PF,F","902","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0623b*","Michael Devoe","(N/A)","SG,G","903","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03llu*","Cheick Diallo","(N/A)","PF,F,C","904","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qz6*","Lamine Diane","(N/A)","SF,PF,F","905","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00193*","Boris Diaw","(N/A)","PF,F,C","906","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014k*","Guillermo Diaz","(N/A)","PG,SG,G","907","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031m8*","Gorgui Dieng","(N/A)","C","908","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013y*","Ike Diogu","(N/A)","PF,F,C","909","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0011s*","DeSagana Diop","(N/A)","C","910","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06222*","Khalifa Diop","(N/A)","C","911","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lhx*","Daniel Dixon","(N/A)","SG,G","912","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001b2*","Juan Dixon","(N/A)","PG,SG,G","913","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lg*","Joey Dorsey","(N/A)","PF,F,C","914","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex4*","Tyler Dorsey","(N/A)","PG,SG,G","915","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex7*","Damyean Dotson","(N/A)","SG,G","916","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qsu*","Devon Dotson","(N/A)","PG,SG,G","917","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0019y*","Quincy Douby","(N/A)","PG,SG,G","918","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eo5*","Toney Douglas","(N/A)","PG,SG,G","919","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lb*","Chris Douglas-Roberts","(N/A)","SG,G,SF,F","920","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051ov*","Sekou Doumbouya","(N/A)","SF,PF,F","921","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051s*","Marcus Douthit","(N/A)","C","922","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04idm*","Milton Doyle","(N/A)","PG,G","923","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ik2*","PJ Dozier","(N/A)","SG,G","924","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ent*","Robert Dozier","(N/A)","SF,PF,F","925","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lm*","Goran Dragic","(N/A)","PG,G","926","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038xh*","Larry Drew II","NO","PG,G","927","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010o*","Jared Dudley","(N/A)","PF,F","928","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010x*","Chris Duhon","(N/A)","PG,G","929","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03sdf*","Duje Dukan","(N/A)","SF,F","930","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049pk*","Kellen Dunham","(N/A)","SG,G","931","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013u*","Mike Dunleavy","(N/A)","SG,G,SF,F","932","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0012n*","Ronald Dupree","(N/A)","SF,F","933","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*064s8*","Anthony Duruji","(N/A)","SF,PF,F","934","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049kg*","Trevon Duval","(N/A)","PG,G","935","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e70*","Cleanthony Early","(N/A)","SF,F","936","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzb*","Devin Ebanks","(N/A)","SG,G,SF,F","937","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qxu*","Paul Eboua","(N/A)","SF,PF,F","938","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uxy*","Jaime Echenique","(N/A)","C","939","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ku7*","Jarell Eddie","CHI","SG,G","940","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pd*","Carsen Edwards","DET","SG,G","941","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050d*","John Edwards","(N/A)","C","942","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*065b7*","Kyler Edwards","(N/A)","PG,SG,G","943","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xcl*","Rob Edwards","(N/A)","SG,G","944","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023th*","Shane Edwards","(N/A)","SF,F","945","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qss*","Vincent Edwards","(N/A)","SF,F","946","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059g6*","John Egbunu","(N/A)","C","947","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023z5*","Jordan Eglseder","(N/A)","C","948","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wow*","Nnanna Egwu","(N/A)","C","949","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gxm*","Moses Ehambe","(N/A)","SG,G,SF,F","950","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03hz0*","Melvin Ejim","(N/A)","SF,PF,F","951","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05quc*","CJ Elleby","(N/A)","SF,F","952","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042nd*","Henry Ellenson","TOR","PF,F","953","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eny*","Wayne Ellington","(N/A)","SG,G","954","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050p*","Chris Ellis","(N/A)","SF,PF,F","955","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00133*","Monta Ellis","(N/A)","PG,SG,G","956","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*048yi*","Perry Ellis","(N/A)","PF,F","957","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05y9z*","Malik Ellison","(N/A)","PG,SG,G,SF,PF,F","958","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017a*","Melvin Ely","(N/A)","PF,F,C","959","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*015ri*","Andre Emmett","(N/A)","SG,G","960","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02ng8*","Kim English","(N/A)","PG,SG,G","961","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031n0*","James Ennis","(N/A)","SF,F","962","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03byh*","Tyler Ennis","(N/A)","PG,G","963","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02t0z*","Micheal Eric","(N/A)","PF,F,C","964","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062do*","Tyson Etienne","BKN","PG,SG,G","965","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qs5*","Jacob Evans","(N/A)","SG,G","966","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex2*","Jawun Evans","(N/A)","PG,G","967","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzv*","Jeremy Evans","(N/A)","SF,PF,F","968","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xie*","Keenan Evans","DET","PG,G","969","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00186*","Maurice Evans","(N/A)","SG,G,SF,F","970","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018k*","Reggie Evans","(N/A)","PF,F,C","971","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eoh*","Tyreke Evans","(N/A)","PG,SG,G","972","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lk*","Patrick Ewing Jr.","(N/A)","SF,F","973","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01en9*","Christian Eyenga","(N/A)","SF,F","974","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfu*","Festus Ezeli","(N/A)","C","975","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03jxp*","C.J. Fair","(N/A)","PF,F","976","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0558u*","Tacko Fall","(N/A)","C","977","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gup*","Jarrid Famous","(N/A)","PF,F,C","978","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027p7*","Kenneth Faried","(N/A)","PF,F,C","979","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014y*","Jordan Farmar","(N/A)","PG,G","980","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*032qk*","Vitor Faverani","(N/A)","C","981","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uyt*","Derrick Favors","(N/A)","PF,F,C","982","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042od*","Kay Felder","(N/A)","PG,G","983","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03rxn*","Cristiano Felicio","(N/A)","C","984","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mj*","Carrick Felix","(N/A)","SG,G,SF,F","985","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393t*","Courtney Fells","(N/A)","SG,G","986","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010k*","Raymond Felton","(N/A)","PG,SG,G","987","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ewl*","Terrance Ferguson","(N/A)","SG,G,SF,F","988","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049le*","Vashil Fernandez","(N/A)","C","989","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0483a*","Yogi Ferrell","(N/A)","PG,SG,G","990","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bq*","Kyrylo Fesenko","(N/A)","C","991","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nak*","Michael Fey","(N/A)","C","992","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050b*","Kimani Ffriend","(N/A)","C","993","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0440u*","Brandon Fields","(N/A)","SG,G","994","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uze*","Landry Fields","(N/A)","SG,G,SF,F","995","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xoj*","L.J. Figueroa","(N/A)","PG,SG,G,SF,PF,F","996","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051j*","Gerald Fitch","(N/A)","PG,SG,G","997","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzg*","Malik Fitts","LAC","PF,F","998","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059wt*","Skyler Flatten","(N/A)","SG,G","999","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gum*","Gary Flowers","(N/A)","SF,PF,F","1000","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01enx*","Jonny Flynn","(N/A)","PG,G","1001","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02wy0*","Kyle Fogg","(N/A)","PG,SG,G","1002","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04847*","Bryn Forbes","(N/A)","SG,G","1003","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023ti*","Gary Forbes","(N/A)","SG,G,SF,F","1004","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05y7a*","Aleem Ford","(N/A)","SF,F","1005","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0480a*","Quincy Ford","(N/A)","SF,F","1006","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02h2h*","Courtney Fortson","(N/A)","PG,SG,G","1007","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xob*","Marcus Foster","(N/A)","SG,G","1008","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0623g*","Michael Foster","(N/A)","SF,PF,F","1009","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0016m*","Randy Foye","(N/A)","PG,SG,G","1010","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014e*","Richie Frahm","(N/A)","SG,G","1011","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hdw*","Armaan Franklin","(N/A)","PG,G","1012","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mr*","Jamaal Franklin","DEN","SG,G,SF,F","1013","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059fu*","Robert Franks","ORL","SF,F","1014","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qsc*","Melvin Frazier Jr.","(N/A)","SG,G","1015","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03v03*","Michael Frazier","(N/A)","SG,G","1016","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ku2*","Tim Frazier","CLE","PG,G","1017","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027ot*","Jimmer Fredette","(N/A)","PG,SG,G","1018","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02oez*","Joel Freeland","(N/A)","PF,F,C","1019","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0493y*","Trey Freeman","(N/A)","PG,G","1020","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059y8*","Kenny Gabriel","(N/A)","SF,F","1021","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393q*","Abdul Gaddy","(N/A)","PG,SG,G","1022","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nai*","Tony Gaffney","(N/A)","PF,F","1023","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01s5v*","Sundiata Gaines","(N/A)","PG,SG,G","1024","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzm*","Tiny Gallon","(N/A)","PF,F","1025","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06kv0*","Jaylin Galloway","MIL","SF,F","1026","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03k50*","Langston Galloway","(N/A)","SG,G","1027","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cf*","Jakeenan Gant","(N/A)","SG,G","1028","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
