"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"0018e","James Augustine","ORL","SF,PF,F,C","660","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"048zw","J.J. Avila","(N/A)","SF,F","661","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02x6j","Cyril Awere","(N/A)","C","662","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02h3d","Gustavo Ayon","(N/A)","PF,F,C","663","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eoe","Jeff Ayres","(N/A)","PF,F,C","664","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059dn","Yudai Baba","(N/A)","SF,F","665","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wr5","Jordan Bachynski","(N/A)","C","666","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ex3","Dwayne Bacon","(N/A)","SG,G","667","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e7c","Cameron Bairstow","DET","PF,F,C","668","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"043ck","Ron Baker","WAS","PG,SG,G","669","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"048zq","Gracin Bakumanya","(N/A)","C","670","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042nc","Wade Baldwin IV","IND","PG,G","671","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017v","Renaldo Balkman","DAL","SF,PF,F","672","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qz3","LiAngelo Ball","(N/A)","SG,G","673","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wql","Mitch Ballock","(N/A)","SG,G","674","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0440z","Ondrej Balvin","(N/A)","C","675","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xo0","James Banks","(N/A)","C","676","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00194","Leandro Barbosa","(N/A)","PG,SG,G","677","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0011y","J.J. Barea","(N/A)","PG,SG,G","678","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xhp","Jaylen Barford","(N/A)","PG,G","679","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001ba","Andrea Bargnani","BKN","PF,F,C","680","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00130","Matt Barnes","(N/A)","SG,G,SF,F","681","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vy3","Jordan Barnett","(N/A)","SF,F","682","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0050w","Andre Barrett","(N/A)","PG,G","683","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051b","Esteban Batista","(N/A)","C","684","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059vt","Tyus Battle","(N/A)","SG,G","685","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ku0","Kadeem Batts","(N/A)","PF,F","686","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xp2","Troy Baxter","(N/A)","SF,F","687","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005kj","Jerryd Bayless","(N/A)","PG,SG,G","688","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02yf5","Aron Baynes","TOR","C","689","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04jw6","V.J. Beachem","(N/A)","SF,F","690","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005kb","Michael Beasley","(N/A)","SF,PF,F","691","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ujj","Juhann Begarin","(N/A)","PG,SG,G","692","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00138","Marco Belinelli","(N/A)","SG,G,SF,F","693","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03xmu","Dragan Bender","GS","PF,F,C","694","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03kuc","Jerrelle Benimon","UTA","PF,F","695","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031lo","Anthony Bennett","HOU","SF,PF,F","696","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042oa","Ben Bentil","DAL","SF,PF,F","697","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vu0","Joel Berry II","LAL","PG,G","698","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04yvw","Dairis Bertans","(N/A)","SG,G","699","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059fs","Javon Bess","(N/A)","SG,G","700","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qss","Tyler Bey","(N/A)","SF,F","701","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xo5","Giorgi Bezhanishvili","(N/A)","PF,F","702","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03iy1","Sim Bhullar","SAC","C","703","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xif","Justin Bibbs","LAC","SG,G","704","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019n","Mike Bibby","(N/A)","PG,G","705","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00132","Andris Biedrins","UTA","C","706","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059ci","Kavell Bigby-Williams","(N/A)","C","707","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02h04","Tyrell Biggs","CLE","SF,PF,F","708","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04exj","Jabari Bird","ATL","SG,G","709","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03jr4","Tarik Black","(N/A)","PF,F,C","710","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04fke","James Blackmon Jr.","(N/A)","SG,G","711","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023z2","Marqus Blakely","LAC","SF,F","712","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ggl","Antonio Blakeney","(N/A)","PG,G","713","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04exm","Jaron Blossomgame","(N/A)","SF,F","714","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0393h","Vander Blue","LAL","PG,G","715","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04sax","Trevon Bluiett","(N/A)","PG,SG,G","716","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059y5","Bennie Boatwright","(N/A)","PF,F","717","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00166","Andrew Bogut","(N/A)","C","718","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ewz","Jonah Bolden","PHO","PF,F","719","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059q2","Marques Bolden","(N/A)","C","720","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042ob","Joel Bolomboy","MIL","PF,F","721","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xmx","Tim Bond","HOU","SG,G","722","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"051q1","Jordan Bone","(N/A)","PG,G","723","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001ad","Matt Bonner","(N/A)","PF,F,C","724","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uys","Trevor Booker","(N/A)","PF,F,C","725","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059gh","Phil Booth","(N/A)","PG,G","726","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001bi","Carlos Boozer","(N/A)","PF,F,C","727","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001b3","Chris Bosh","(N/A)","PF,F,C","728","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qyz","Jordan Bowden","(N/A)","SG,G","729","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059ce","Brian Bowen","(N/A)","SG,G,SF,F","730","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00177","Ryan Bowen","OKC","SF,F","731","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059fx","Ky Bowman","(N/A)","PG,G","732","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"051pu","Jarrell Brantley","(N/A)","PF,F","733","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0016o","Corey Brewer","(N/A)","SG,G,SF,F","734","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05l9e","Corey Brewer","SAC","PG,G","735","FA","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001bn","Ronnie Brewer","(N/A)","SG,G,SF,F","736","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lbx","Amida Brimah","(N/A)","C","737","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04l1o","Isaiah Briscoe","ORL","PG,G","738","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04tk0","Ryan Broekhoff","(N/A)","SG,G,SF,F","739","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027pa","MarShon Brooks","CHI","SG,G,SF,F","740","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059vu","Barry Brown Jr.","(N/A)","PG,G","741","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e7d","Alec Brown","(N/A)","C","742","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r7o","Anthony Brown","(N/A)","SF,F","743","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00qrq","Bobby Brown","PHO","PG,SG,G","744","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059g4","Bryce Brown","(N/A)","PG,SG,G","745","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03kqr","Jabari Brown","(N/A)","SG,G","746","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031n2","Lorenzo Brown","TOR","PG,G","747","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e78","Markel Brown","OKC","SG,G","748","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0011j","Shannon Brown","MIA","SG,G","749","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0393r","Justin Brownlee","NY","PF,F","750","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"043vz","Nicolas Brussino","ATL","SG,G,SF,F","751","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05s01","Elijah Bryant","(N/A)","SG,G,SF,F","752","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xok","Jordan Burns","(N/A)","PG,G","753","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03kt8","Deonte Burton","(N/A)","PG,G","754","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04rvx","Deonte Burton","(N/A)","SF,F","755","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02h01","Dwight Buycks","(N/A)","PG,G","756","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e6o","Bruno Caboclo","(N/A)","SF,PF,F","757","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051u","Justin Cage","(N/A)","SF,PF,F","758","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001b9","Jose Calderon","(N/A)","PG,G","759","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059q9","Perrion Callandret","(N/A)","PG,G","760","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00120","Marcus Camby","(N/A)","PF,F,C","761","FA","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031mk","Isaiah Canaan","MIL","PG,G","762","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051e","Nik Caner-Medley","(N/A)","SF,PF,F","763","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzj","Derrick Caracter","LAL","PF,F","764","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"052u4","Jordan Caroline","(N/A)","SF,F","765","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xl5","Phillip Carr","(N/A)","PF,F","766","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qsr","Tony Carr","(N/A)","PG,G","767","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01enq","DeMarre Carroll","(N/A)","SF,PF,F","768","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vu1","Jeffrey Carroll","(N/A)","SG,G","769","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010i","Matt Carroll","NO","SG,G,SF,F","770","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03x59","Sampson Carter","(N/A)","PF,F","771","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023z7","Tweety Carter","(N/A)","PG,G","772","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0016s","Vince Carter","(N/A)","SG,G,SF,F","773","FA","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01ng9","Warren Carter","(N/A)","SF,PF,F","774","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031ly","Michael Carter-Williams","ORL","PG,SG,G","775","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wvx","D.J. Carton","(N/A)","PG,SG,G","776","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wlh","Kyle Casey","(N/A)","PF,F","777","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eoi","Omri Casspi","MEM","SF,PF,F","778","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04kjg","Troy Caupain","(N/A)","SG,G","779","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04kpp","Tyler Cavanaugh","(N/A)","PF,F,C","780","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005kn","Mario Chalmers","MIA","PG,SG,G","781","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00179","Tyson Chandler","(N/A)","C","782","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017y","Wilson Chandler","(N/A)","SF,PF,F","783","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"004zn","Brian Chase","(N/A)","PG,SG,G","784","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xhq","Joe Chealey","(N/A)","PG,G","785","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051n","Eric Chenowith","(N/A)","C","786","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03h91","Will Cherry","(N/A)","PG,G","787","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qzi","Yoeli Childs","(N/A)","SF,F","788","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r7q","Rakeem Christmas","(N/A)","PF,F","789","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0390d","Patrick Christopher","UTA","SG,G","790","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"033h9","Ian Clark","(N/A)","PG,SG,G","791","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03woy","Coty Clarke","BOS","SF,F","792","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04hot","Gian Clavell","DAL","PG,G","793","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eod","Victor Claver","DEN","SG,G,SF,F","794","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"000zm","Speedy Claxton","GS","PG,G","795","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0570u","Chris Clemons","BOS/ATL","PG,SG,G","796","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04laz","Antonius Cleveland","(N/A)","SG,G","797","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027pd","Norris Cole","(N/A)","PG,SG,G","798","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xac","Matt Coleman","(N/A)","PG,G","799","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"044ia","Kyle Collinsworth","(N/A)","SG,G","800","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xhu","Bonzie Colson","(N/A)","SF,F","801","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00523","Will Conroy","MIN","PG,SG,G","802","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0484m","Elgin Cook","GS","SF,F","803","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qzl","Keandre Cook","(N/A)","SG,G","804","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03xh1","Quinn Cook","(N/A)","PG,G","805","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"048zr","Derek Cooke Jr.","(N/A)","PF,F","806","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04is9","Charles Cooke","MIA","SG,G","807","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03j8m","Jack Cooley","(N/A)","PF,F,C","808","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02oiz","Chris Copeland","(N/A)","SF,PF,F","809","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04838","Matt Costello","(N/A)","PF,F","810","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03i9w","Bryce Cotton","MEM","PG,G","811","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023tq","Marcus Cousin","(N/A)","C","812","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042oi","Isaiah Cousins","(N/A)","SG,G","813","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"049lf","Jaleel Cousins","(N/A)","C","814","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031mh","Allen Crabbe","(N/A)","SG,G,SF,F","815","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03jvr","Aaron Craft","GS","PG,G","816","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ktw","Chris Crawford","MEM","SG,G","817","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ku1","Drew Crawford","TOR","SG,G","818","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017n","Jamal Crawford","(N/A)","SG,G,SF,F","819","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uyu","Jordan Crawford","(N/A)","PG,SG,G","820","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xjp","Mitch Creek","(N/A)","SG,G","821","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xni","Jalen Crutcher","(N/A)","PG,G","822","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xp3","Derek Culver","(N/A)","C","823","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03woc","Will Cummings","(N/A)","PG,G","824","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eof","Dante Cunningham","(N/A)","SF,PF,F","825","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nfo","Jared Cunningham","DET","PG,SG,G","826","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017p","Eddy Curry","DAL","C","827","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00113","JamesOn Curry","(N/A)","PG,SG,G","828","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0392h","Olek Czyz","(N/A)","SF,F","829","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018j","Samuel Dalembert","(N/A)","C","830","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0393p","Troy Daniels","(N/A)","PG,SG,G","831","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qyr","Nate Darling","CHA","SG,G","832","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"032c7","Luigi Datome","(N/A)","SG,G,SF,F","833","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"038i9","Brandon Davies","BKN","PF,F","834","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0012z","Baron Davis","(N/A)","PG,G","835","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042ns","Deyonta Davis","ATL","PF,F","836","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010a","Glen Davis","(N/A)","PF,F,C","837","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059u3","Jon Davis","(N/A)","PG,G","838","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"015y2","Josh Davis","MEM","PF,F","839","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014j","Paul Davis","WAS","PF,F,C","840","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0015l","Ricky Davis","LAC","SG,G,SF,F","841","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vxz","Tyler Davis","OKC","C","842","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03kqm","Andre Dawkins","BOS","SG,G","843","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cj","Aubrey Dawkins","(N/A)","SG,G","844","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r89","Branden Dawson","ORL","SF,PF,F","845","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0483k","Shawn Dawson","(N/A)","SF,F","846","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lcm","George de Paula","(N/A)","PG,G","1522","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051q","Willie Deane","(N/A)","PG,SG,G","847","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ulp","Bryce Dejean-Jones","NO","PG,SG,G","848","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"041f9","Malcolm Delaney","(N/A)","PG,SG,G","849","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001b5","Carlos Delfino","LAC","SG,G,SF,F","850","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xhx","Angel Delgado","(N/A)","C","851","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"038og","Matthew Dellavedova","(N/A)","PG,G","852","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04z79","Cody Demps","SAC","SG,G","853","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010v","Luol Deng","(N/A)","SF,PF,F","854","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023z1","Stephen Dennis","(N/A)","PG,G","855","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02gxl","Justin Dentmon","DAL","PG,G","856","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vy0","Marcus Derrickson","(N/A)","PF,F","857","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qz6","Lamine Diane","(N/A)","SF,PF,F","858","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00193","Boris Diaw","(N/A)","PF,F,C","859","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014k","Guillermo Diaz","LAC","PG,SG,G","860","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013y","Ike Diogu","(N/A)","PF,F,C","861","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0011s","DeSagana Diop","(N/A)","C","862","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lhx","Daniel Dixon","(N/A)","SG,G","863","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001b2","Juan Dixon","(N/A)","PG,SG,G","864","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005lg","Joey Dorsey","(N/A)","PF,F,C","865","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ex4","Tyler Dorsey","(N/A)","PG,G","866","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019y","Quincy Douby","TOR","PG,SG,G","867","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eo5","Toney Douglas","MEM","PG,SG,G","868","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005lb","Chris Douglas-Roberts","(N/A)","SG,G,SF,F","869","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051s","Marcus Douthit","(N/A)","C","870","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04idm","Milton Doyle","(N/A)","PG,G","871","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01ent","Robert Dozier","MIA","SF,PF,F","872","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"038xh","Larry Drew II","NO","PG,G","873","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010o","Jared Dudley","(N/A)","PF,F","874","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010x","Chris Duhon","LAL","PG,G","875","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03sdf","Duje Dukan","(N/A)","SF,F","876","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"049pk","Kellen Dunham","MEM","SG,G","877","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013u","Mike Dunleavy","(N/A)","SG,G,SF,F","878","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
